key,sender,senderID,senderPlace,senderPlaceID,senderDate,addressee,addresseeID,addresseePlace,addresseePlaceID,addresseeDate,note,edition,page,source,sourceID,provenance,extent
396,Heinrich Wilhelm von Gerstenberg,118690949,[Lübeck],http://www.geonames.org/2875601,1780,Carl Friedrich Cramer,100178405,Kiel,http://www.geonames.org/2891122,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
397,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1781-01-31,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
398,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1781-02-14,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
399,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1781-03-08,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
400,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1781-03-20,Artaria,2030321-X,Wien,http://www.geonames.org/2761369,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
401,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1781-04-03,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
402,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1781-05-01,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
403,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1781-05-01,Johann Friedrich Bause,116096438,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
404,,,Hamburg,http://www.geonames.org/2911298,1781-05-09,Bach: Rechnung für Einführung von Lampe,,,,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
405,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1781-07-24,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
406,,,Hamburg,http://www.geonames.org/2911298,1781-08-14?,Bach: Rechnung für Waisenhausaufführung,,,,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
407,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1781?,Dietrich Ewald von Grotthuß,134255348,Geddutz,http://www.geonames.org/599448,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
408,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1781-09-15,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
409,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1781-09-19,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
410,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1781-09-27,Artaria,2030321-X,Wien,http://www.geonames.org/2761369,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
411,Dietrich Ewald von Grotthuß,134255348,Geddutz,http://www.geonames.org/599448,1781-09-30,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
412,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1781-11-09,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
413,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1781-11-13,Johann Jacob Böse,,Otterndorf,http://www.geonames.org/2856024,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
414,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1781-11-21,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
415,,,Hamburg,http://www.geonames.org/2911298,1781-12-03,Bach: Rechnung für Einführung des Pastors Steen,,,,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
416,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1781-12-05,Karl Wilhelm Ramler,119059614,Berlin,http://www.geonames.org/2950159,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
417,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1781-12-18,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
418,,,Hamburg,http://www.geonames.org/2911298,1782-01-17,Bach: Rechnung für Einführung des Pastors Jänisch,,,,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
419,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1782-01-22,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
420,Carl Wilhelm Meyn,1037502299,Hamburg,http://www.geonames.org/2911298,1782-01-24,Hans Jacob Faber,116357088,Hamburg,http://www.geonames.org/2911298,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
421,Johann Heinrich Voß,118627910,Otterndorf,http://www.geonames.org/2856024,1782-03-04,Johann Abraham Peter Schulz,118762494,Rheinsberg,http://www.geonames.org/2847612,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
422,Westphal & Comp,16114780-X,Hamburg,http://www.geonames.org/2911298,1782-03-18,Johann Jacob Heinrich Westphal,119105063,Schwerin,http://www.geonames.org/2834282,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
423,Unbekannter Reisender,,,,1782-03-23,einen Freund in Hamburg,,Hamburg,http://www.geonames.org/2911298,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
424,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1782,Hans Jacob Faber,116357088,Hamburg,http://www.geonames.org/2911298,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
425,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1782-04-07,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
426,Wolfgang Amadeus Mozart,118584596,Wien,http://www.geonames.org/2761369,1782-04-10,Leopold Mozart,118584588,Salzburg,http://www.geonames.org/2766824,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
427,Leopold Mozart,118584588,Salzburg,http://www.geonames.org/2766824,1782-04-29,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
428,Johann Heinrich Voß,118627910,Otterndorf,http://www.geonames.org/2856024,1782-05-13,Johann Abraham Peter Schulz,118762494,Rheinsberg,http://www.geonames.org/2847612,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
429,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1782-05-15,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
430,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1782-06-12,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
431,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1782-07-10,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
432,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1782-08-17,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
433,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1782-09-10,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
434,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1782-10-15,Artaria,2030321-X,Wien,http://www.geonames.org/2761369,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
435,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1782-10-15,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
436,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1782-11-09,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
437,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1782-11-30,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
438,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1782-12-28,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
439,Johann Friedrich Reichardt,118599100,,,[..1782],Musikalisches Kunstmagazin I,,,,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
440,,,Hamburg,http://www.geonames.org/2911298,1783-01-20,Faber: Protokoll,,,,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
441,,,Hamburg,http://www.geonames.org/2911298,1783-01-30,Bach: Rechnung für Einführung des Pastors Lütkens,,,,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
442,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1783-02-18,Engelhardt Benjamin Schwickert,117430560,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
443,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1783-03-05,Anna Amalia von Preußen,118648659,,,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,"D-B Mus.ep. Bach, K. P. E. 21",DE-611-HS-1716959,,
444,,,Hamburg,http://www.geonames.org/2911298,1783-04-11,Bach: Rechnung für eine Musikaufführung in der Heiliggeistkirche,,,,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
445,,,Hamburg,http://www.geonames.org/2911298,1783-04-19,Bach: Rechnung für Passionsaufführung,,,,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
446,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1783-04-26,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
447,,,Hamburg,http://www.geonames.org/2911298,1783-04-30,Bach: Rechnung für Auferstehungsaufführung,,,,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
448,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1783-05-02,Artaria,2030321-X,Wien,http://www.geonames.org/2761369,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
449,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1783-06-25,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
450,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1783-07-23,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
451,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1783-07-26,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
452,,,Hamburg,http://www.geonames.org/2911298,1783-07-28,Bach: Rechnung für Trauermusik Schuback,,,,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
453,,,Hamburg,http://www.geonames.org/2911298,1783-08-02,Bach: Stammbucheintragung,,,,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
454,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1783-09-03,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
455,,,Hamburg,http://www.geonames.org/2911298,1783-09-04,Bach: Rechnung für Bürgerkapitänsconvivium,,,,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
456,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1783-10-27,[Johann Nikolaus Forkel],118809962,[Göttingen],http://www.geonames.org/2918632,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
457,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1783-01-04,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
458,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1783-11-26,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
459,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1783-11-27,Artaria,2030321-X,Wien,http://www.geonames.org/2761369,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
460,Luise Mejer,11894553X,Hamburg,http://www.geonames.org/2911298,1783-12-23,Heinrich Christian Boie,118661078,,,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
